time,circuit-breaker-total-power,evse-circuit-breaker-total-power,circuit-breaker-energy,evse-circuit-breaker-energy
2021-08-13 13:25:00,0,0,1.5885378805669315,0
2021-08-13 13:30:00,0,0,1.5885378805669315,0
2021-08-13 13:35:00,0,0,1.5885378805669315,0
2021-08-13 13:45:00,0.0000050545455887913704,0,1.588538301779064,0
2021-08-13 13:50:00,0,0,1.588538301779064,0
2021-08-13 13:55:00,0,0,1.588538301779064,0
2021-08-13 14:00:00,0,0,1.588538301779064,0
2021-08-13 14:05:00,0,0,1.588538301779064,0
2021-08-13 14:10:00,0,0,1.588538301779064,0
2021-08-13 14:20:00,0.000003398026339709759,0,1.5885385849479257,0
2021-08-13 14:25:00,0,0,1.5885385849479257,0
2021-08-13 14:30:00,0,0,1.5885385849479257,0
2021-08-13 14:35:00,0,0,1.5885385849479257,0
2021-08-13 14:45:00,0.000009231147356331349,0,1.5885393542102053,0
2021-08-13 14:50:00,0,0,1.5885393542102053,0
2021-08-13 14:55:00,0,0,1.5885393542102053,0
2021-08-13 15:00:00,0,0,1.5885393542102053,0
2021-08-13 15:05:00,0,0,1.5885393542102053,0
2021-08-13 15:15:00,0.000012221487704664469,0,1.588540372667514,0
2021-08-13 15:20:00,0,0,1.588540372667514,0
2021-08-13 15:25:00,0,0,1.588540372667514,0
2021-08-13 15:30:00,0,0,1.588540372667514,0
2021-08-13 15:35:00,0,0,1.588540372667514,0
2021-08-13 15:40:00,0,0,1.588540372667514,0
2021-08-13 15:45:00,-0.00003438082267530262,0,1.5885375075989578,0
2021-08-13 15:50:00,0,0,1.5885375075989578,0
2021-08-13 15:55:00,0,0,1.5885375075989578,0
2021-08-13 16:00:00,0,0,1.5885375075989578,0
2021-08-13 16:05:00,-0.000016165697248652578,0,1.5885361604575206,0
2021-08-13 16:10:00,0,0,1.5885361604575206,0
2021-08-13 16:15:00,0,0,1.5885361604575206,0
2021-08-13 16:20:00,0,0,1.5885361604575206,0
2021-08-13 16:30:00,-0.000009672185173258185,0,1.5885353544420895,0
2021-08-13 16:35:00,0,0,1.5885353544420895,0
2021-08-13 16:40:00,0,0,1.5885353544420895,0
2021-08-13 16:45:00,0,0,1.5885353544420895,0
2021-08-13 16:55:00,2.883031265810132e-7,0,1.58853537846735,0
2021-08-13 17:00:00,0,0,1.58853537846735,0
2021-08-13 17:05:00,0,0,1.58853537846735,0
2021-08-13 17:10:00,0,0,1.58853537846735,0
2021-08-13 17:15:00,0,0,1.58853537846735,0
2021-08-13 17:20:00,0,0,1.58853537846735,0
2021-08-13 17:30:00,-0.000024405940668657423,0,1.588533344638961,0
2021-08-13 17:35:00,0,0,1.588533344638961,0
2021-08-13 17:40:00,0,0,1.588533344638961,0
2021-08-13 17:45:00,0,0,1.588533344638961,0
2021-08-13 17:50:00,0,0,1.588533344638961,0
2021-08-13 17:55:00,0,0,1.588533344638961,0
2021-08-13 18:05:00,-0.000004927272908389568,0,1.588532934032885,0
2021-08-13 18:10:00,0,0,1.588532934032885,0
2021-08-13 18:15:00,0,0,1.588532934032885,0
2021-08-13 18:20:00,0,0,1.588532934032885,0
2021-08-13 18:25:00,0,0,1.588532934032885,0
2021-08-13 18:35:00,-0.000009310630848631264,0,1.5885321581469811,0
2021-08-13 18:40:00,0,0,1.5885321581469811,0
2021-08-13 18:45:00,0,0,1.5885321581469811,0
2021-08-13 18:50:00,0,0,1.5885321581469811,0
2021-08-13 18:55:00,0,0,1.5885321581469811,0
2021-08-13 19:00:00,0,0,1.5885321581469811,0
2021-08-13 19:05:00,0.06203726959228516,0,1.593701930613005,0
2021-08-13 19:15:00,0.3504470672607422,0,1.6229058528847333,0
2021-08-13 19:20:00,0.40469123840332033,0,1.6566301227516766,0
2021-08-13 19:25:00,0.4108589630126953,0,1.6908683696694013,0
2021-08-13 19:30:00,0.4151347198486328,0,1.7254629296567874,0
2021-08-13 19:35:00,0.4211925811767578,0,1.7605623114215172,0
2021-08-13 19:45:00,0.43018748474121093,0,1.7964112684832847,0
2021-08-13 19:50:00,0.4359863739013672,0,1.8327434663083986,0
2021-08-13 19:55:00,0.43885418701171874,0,1.8693146485593752,0
2021-08-13 20:00:00,0.04340526580810547,0,1.872931754043384,0
2021-08-13 20:05:00,0.05007247543334961,0,1.8771044603294966,0
2021-08-13 20:10:00,0.3820496826171875,0,1.908941933880929,0
2021-08-13 20:20:00,0.3987964019775391,0,1.9421749673790574,0
2021-08-13 20:25:00,0.40622673034667967,0,1.9760271949079473,0
2021-08-13 20:30:00,0.41158030700683595,0,2.010325553825184,0
2021-08-13 20:35:00,0.41752005004882814,0,2.045118891329253,0
2021-08-13 20:40:00,0.42217539978027346,0,2.0803001746442757,0
2021-08-13 20:50:00,0.43070803833007815,0,2.116192511171782,0
2021-08-13 20:55:00,0.3069162445068359,0,2.141768864880685,0
2021-08-13 21:00:00,0.015300596237182617,0,2.143043914567117,0
2021-08-13 21:05:00,0,0,2.143043914567117,0
2021-08-13 21:10:00,0,0,2.143043914567117,0
2021-08-13 21:20:00,0.00002808970189653337,0,2.1430462553756087,0
2021-08-13 21:25:00,0,0,2.1430462553756087,0
2021-08-13 21:30:00,0,0,2.1430462553756087,0
2021-08-13 21:35:00,0,0,2.1430462553756087,0
2021-08-13 21:40:00,0,0,2.1430462553756087,0
2021-08-13 21:45:00,0,0,2.1430462553756087,0
2021-08-13 21:55:00,0.00007453412469476462,0,2.1430524665526667,0
2021-08-13 22:00:00,0,0,2.1430524665526667,0
2021-08-13 22:05:00,0,0,2.1430524665526667,0
2021-08-13 22:10:00,0,0,2.1430524665526667,0
2021-08-13 22:20:00,0.0000015331126051023602,0,2.1430525943120506,0
2021-08-13 22:25:00,0,0,2.1430525943120506,0
2021-08-13 22:30:00,0,0,2.1430525943120506,0
2021-08-13 22:35:00,0,0,2.1430525943120506,0
2021-08-13 22:40:00,0,0,2.1430525943120506,0
2021-08-13 22:50:00,-0.000021102820057421924,0,2.1430508357437126,0
2021-08-13 22:55:00,0,0,2.1430508357437126,0
2021-08-13 23:00:00,0,0,2.1430508357437126,0
2021-08-13 23:05:00,0,0,2.1430508357437126,0
2021-08-13 23:10:00,0.00008278409019112587,0,2.143057734417895,0
2021-08-13 23:15:00,0,0,2.143057734417895,0
2021-08-13 23:20:00,0,0,2.143057734417895,0
2021-08-13 23:25:00,0,0,2.143057734417895,0
2021-08-13 23:35:00,0.000010736318305134773,0,2.143058629111087,0
2021-08-13 23:40:00,0,0,2.143058629111087,0
2021-08-13 23:45:00,0,0,2.143058629111087,0
2021-08-13 23:50:00,0,0,2.143058629111087,0
2021-08-13 23:55:00,0,0,2.143058629111087,0
